feeder_id,state,date,units_injected_kwh,units_billed_kwh,loss_percentage,transformer_age_years,temperature_celsius,load_factor,smart_meter_installed,voltage_fluctuation,outage_hours_monthly
FEEDER_061,Maharashtra,2024-01-14,2312.74,1605.83,30.57,4,21.9,0.52,False,1.26,3.8
FEEDER_061,Madhya Pradesh,2024-01-15,4207.39,3581.0,14.89,9,18.9,0.76,False,7.51,10.3
FEEDER_061,West Bengal,2024-01-16,1560.29,1211.08,22.38,26,38.6,0.61,True,4.36,16.3
FEEDER_061,West Bengal,2024-01-17,3425.89,3077.85,10.16,23,15.9,0.68,True,5.78,1.7
FEEDER_061,Bihar,2024-01-18,3630.13,3439.08,5.26,12,43.9,0.43,True,1.54,12.2
FEEDER_061,Maharashtra,2024-01-19,2694.21,2252.16,16.41,5,16.0,0.5,True,2.49,7.1
FEEDER_061,Maharashtra,2024-01-20,1678.31,1556.91,7.23,30,22.5,0.77,False,3.0,10.4
FEEDER_061,West Bengal,2024-01-21,4491.29,3175.15,29.3,21,33.0,0.56,False,9.25,10.4
FEEDER_061,Tamil Nadu,2024-01-22,2343.67,1876.67,19.93,12,23.8,0.58,True,7.17,5.3
FEEDER_061,Rajasthan,2024-01-23,2492.89,2268.27,9.01,20,28.5,0.77,False,3.42,15.8
FEEDER_061,West Bengal,2024-01-24,4851.57,4046.44,16.6,5,44.1,0.63,True,7.23,10.2
FEEDER_061,West Bengal,2024-01-25,3891.26,3040.08,21.87,20,37.3,0.43,False,3.97,19.6
FEEDER_061,Gujarat,2024-01-26,4059.71,2770.46,31.76,26,43.2,0.43,True,5.03,7.6
FEEDER_061,Madhya Pradesh,2024-01-27,4260.71,3347.71,21.43,23,22.1,0.44,False,8.93,18.3
FEEDER_061,Maharashtra,2024-01-28,3306.32,3131.57,5.29,20,39.5,0.86,True,4.37,7.2
FEEDER_061,Gujarat,2024-01-29,3357.54,2186.03,34.89,22,44.7,0.7,True,1.22,3.8
FEEDER_061,West Bengal,2024-01-30,3741.57,3101.59,17.1,15,17.9,0.86,False,6.51,4.6
FEEDER_062,Uttar Pradesh,2024-01-01,1408.96,1128.36,19.92,22,33.4,0.82,True,8.79,7.8
FEEDER_062,Bihar,2024-01-02,3329.46,2440.01,26.71,20,35.3,0.53,True,8.32,15.8
FEEDER_062,Bihar,2024-01-03,2612.57,2330.79,10.79,21,18.0,0.83,True,1.85,18.0
FEEDER_062,Bihar,2024-01-04,1535.82,1352.68,11.92,16,16.5,0.79,True,0.61,11.1
FEEDER_062,West Bengal,2024-01-05,1642.09,1290.13,21.43,24,23.3,0.71,True,2.93,10.0
FEEDER_062,Gujarat,2024-01-06,1490.71,1033.55,30.67,21,38.6,0.65,False,2.69,17.9
FEEDER_062,Rajasthan,2024-01-07,3670.16,3266.67,10.99,11,37.8,0.68,True,5.35,19.4
FEEDER_062,Rajasthan,2024-01-08,2938.07,2639.74,10.15,2,36.8,0.8,False,3.46,9.3
FEEDER_062,Tamil Nadu,2024-01-09,2362.97,1570.96,33.52,6,29.8,0.79,True,4.36,14.0
FEEDER_062,Bihar,2024-01-10,4386.6,3453.99,21.26,26,42.7,0.72,True,7.94,18.6
FEEDER_062,Rajasthan,2024-01-11,2809.19,2006.52,28.57,3,44.4,0.9,False,0.73,5.2
FEEDER_062,Tamil Nadu,2024-01-12,2078.55,1430.37,31.18,20,27.2,0.66,True,4.8,3.9
FEEDER_062,Bihar,2024-01-13,2863.61,1918.78,32.99,3,41.9,0.58,False,3.29,11.8
FEEDER_062,Uttar Pradesh,2024-01-14,2417.93,1863.89,22.91,21,33.9,0.46,True,4.94,11.9
FEEDER_062,Bihar,2024-01-15,758.12,643.3,15.15,29,41.6,0.41,False,3.7,9.1
FEEDER_062,Uttar Pradesh,2024-01-16,1307.91,1072.18,18.02,28,40.2,0.93,True,5.9,15.4
FEEDER_062,Tamil Nadu,2024-01-17,1169.33,893.83,23.56,22,32.4,0.44,False,1.56,2.5
FEEDER_062,Gujarat,2024-01-18,2056.13,1709.03,16.88,4,27.1,0.59,True,9.67,8.1
FEEDER_062,Gujarat,2024-01-19,1938.21,1367.19,29.46,22,33.0,0.47,False,3.12,4.4
FEEDER_062,Tamil Nadu,2024-01-20,1704.27,1446.13,15.15,24,17.6,0.45,True,5.06,18.6
FEEDER_062,Uttar Pradesh,2024-01-21,3953.98,3218.3,18.61,28,21.8,0.52,False,4.73,0.9
FEEDER_062,West Bengal,2024-01-22,2916.12,2624.1,10.01,3,20.3,0.77,True,3.42,11.2
FEEDER_062,Bihar,2024-01-23,4769.27,3843.44,19.41,16,26.1,0.53,False,7.36,11.4
FEEDER_062,West Bengal,2024-01-24,3289.4,2266.5,31.1,26,41.3,0.88,True,4.0,16.9
FEEDER_062,Tamil Nadu,2024-01-25,1947.51,1615.77,17.03,25,21.2,0.74,False,1.29,5.3
FEEDER_062,Rajasthan,2024-01-26,3849.33,2897.13,24.74,20,19.7,0.83,False,3.94,13.1
FEEDER_062,Maharashtra,2024-01-27,702.68,488.11,30.54,4,37.6,0.41,True,2.08,11.1
FEEDER_062,Tamil Nadu,2024-01-28,4468.4,3321.29,25.67,5,21.0,0.62,True,3.4,5.7
FEEDER_062,Rajasthan,2024-01-29,1356.19,924.78,31.81,17,19.0,0.77,False,6.9,13.0
FEEDER_062,Bihar,2024-01-30,2621.51,2389.35,8.86,14,20.1,0.72,False,3.57,11.3
FEEDER_063,Uttar Pradesh,2024-01-01,3713.44,3438.34,7.41,11,41.5,0.94,True,4.53,6.7
FEEDER_063,Rajasthan,2024-01-02,1880.3,1432.53,23.81,17,22.3,0.74,True,8.14,4.0
FEEDER_063,Uttar Pradesh,2024-01-03,2972.38,1980.86,33.36,10,22.1,0.45,False,9.37,4.7
FEEDER_063,Gujarat,2024-01-04,4883.15,3468.45,28.97,25,20.9,0.78,False,7.67,2.7
FEEDER_063,Rajasthan,2024-01-05,4830.56,3835.02,20.61,4,17.6,0.6,True,6.63,2.3
FEEDER_063,Madhya Pradesh,2024-01-06,3602.5,2351.47,34.73,19,15.9,0.47,False,2.76,0.8
FEEDER_063,Tamil Nadu,2024-01-07,1487.67,1074.75,27.76,11,21.2,0.6,False,2.6,7.1
FEEDER_063,Madhya Pradesh,2024-01-08,4031.99,3271.64,18.86,4,32.5,0.53,False,3.18,19.0
FEEDER_063,Gujarat,2024-01-09,3630.24,3053.75,15.88,13,37.1,0.46,True,5.29,9.1
FEEDER_063,Gujarat,2024-01-10,4781.72,3448.35,27.88,16,15.4,0.55,True,6.33,14.6
FEEDER_063,Madhya Pradesh,2024-01-11,3758.42,3417.49,9.07,30,19.4,0.41,False,7.36,15.2
FEEDER_063,Gujarat,2024-01-12,3338.82,2951.5,11.6,14,40.5,0.49,True,5.27,1.4
FEEDER_063,Madhya Pradesh,2024-01-13,3273.46,2861.6,12.58,15,23.8,0.76,True,3.02,8.9
FEEDER_063,Uttar Pradesh,2024-01-14,2511.76,1945.89,22.53,30,37.3,0.78,True,6.32,18.4
FEEDER_063,Tamil Nadu,2024-01-15,4668.85,3672.95,21.33,13,24.4,0.66,False,7.13,16.6
FEEDER_063,Uttar Pradesh,2024-01-16,4469.84,3518.92,21.27,13,29.7,0.78,True,1.65,13.0
FEEDER_063,Gujarat,2024-01-17,3675.87,3173.53,13.67,26,38.4,0.57,False,0.88,3.5
FEEDER_063,Bihar,2024-01-18,4480.89,3907.82,12.79,21,29.3,0.62,False,8.9,2.2
FEEDER_063,Rajasthan,2024-01-19,2311.87,1565.38,32.29,18,33.9,0.55,False,8.84,17.6
FEEDER_063,Tamil Nadu,2024-01-20,4217.11,3257.56,22.75,28,19.2,0.7,False,3.8,5.3
FEEDER_063,West Bengal,2024-01-21,2962.19,2731.77,7.78,28,24.2,0.57,True,9.21,11.8
FEEDER_063,Uttar Pradesh,2024-01-22,3821.56,3550.86,7.08,28,38.8,0.62,False,9.86,13.4
FEEDER_063,Gujarat,2024-01-23,1956.93,1630.35,16.69,1,34.8,0.43,True,8.85,0.6
FEEDER_063,Tamil Nadu,2024-01-24,707.07,538.33,23.86,27,30.4,0.42,False,5.92,1.8
FEEDER_063,Madhya Pradesh,2024-01-25,3917.66,2815.06,28.14,5,22.6,0.88,True,1.46,12.9
FEEDER_063,Madhya Pradesh,2024-01-26,4214.9,3649.95,13.4,10,34.4,0.49,True,3.04,11.2
FEEDER_063,Madhya Pradesh,2024-01-27,3968.61,2782.75,29.88,12,42.6,0.52,True,9.85,16.4
FEEDER_063,Maharashtra,2024-01-28,1880.58,1389.52,26.11,25,41.7,0.63,True,9.09,2.5
FEEDER_063,Rajasthan,2024-01-29,1716.31,1321.47,23.01,29,35.8,0.45,False,3.25,9.4
FEEDER_063,Maharashtra,2024-01-30,4143.01,3556.62,14.15,25,42.9,0.78,True,8.48,15.0
FEEDER_064,Rajasthan,2024-01-01,3775.43,3334.88,11.67,10,44.4,0.72,False,2.85,8.2
FEEDER_064,Uttar Pradesh,2024-01-02,1869.67,1406.73,24.76,10,27.4,0.45,True,4.86,0.1
FEEDER_064,Tamil Nadu,2024-01-03,1440.3,1353.21,6.05,7,27.0,0.49,True,1.42,1.4
FEEDER_064,Gujarat,2024-01-04,995.78,686.29,31.08,9,33.1,0.6,True,3.77,6.0
FEEDER_064,Maharashtra,2024-01-05,4972.54,4082.45,17.9,15,21.2,0.82,True,4.14,13.0
FEEDER_064,Tamil Nadu,2024-01-06,4164.09,3843.33,7.7,30,24.9,0.45,False,8.65,4.9
FEEDER_064,Tamil Nadu,2024-01-07,2855.83,2528.7,11.45,11,22.7,0.68,True,8.41,16.0
FEEDER_064,Uttar Pradesh,2024-01-08,2601.65,1906.13,26.73,29,39.4,0.82,False,0.9,0.3
FEEDER_064,Uttar Pradesh,2024-01-09,2915.94,2237.47,23.27,7,29.2,0.63,False,6.6,15.4
FEEDER_064,West Bengal,2024-01-10,2735.73,2068.67,24.38,16,25.3,0.53,False,3.21,3.4
FEEDER_064,Maharashtra,2024-01-11,4586.89,3858.54,15.88,11,34.5,0.41,True,8.42,15.5
FEEDER_064,Tamil Nadu,2024-01-12,3702.24,2898.16,21.72,21,17.7,0.92,True,7.57,12.3
FEEDER_064,Madhya Pradesh,2024-01-13,4515.27,2938.75,34.92,11,24.0,0.7,False,6.89,16.4
FEEDER_064,Rajasthan,2024-01-14,3873.46,3230.62,16.6,22,39.5,0.58,False,8.01,19.6
FEEDER_064,Tamil Nadu,2024-01-15,726.58,520.14,28.41,12,20.1,0.44,False,7.88,10.1
FEEDER_064,Rajasthan,2024-01-16,523.15,408.53,21.91,15,36.7,0.89,False,0.56,5.8
FEEDER_064,Bihar,2024-01-17,4724.04,3140.49,33.52,24,38.0,0.79,False,3.96,13.8
FEEDER_064,Gujarat,2024-01-18,3906.58,3543.71,9.29,9,16.1,0.76,False,8.21,19.6
FEEDER_064,Bihar,2024-01-19,3471.36,2991.14,13.83,7,29.1,0.84,False,8.22,16.5
FEEDER_064,Bihar,2024-01-20,2530.7,1753.46,30.71,11,19.4,0.55,True,7.54,14.2
FEEDER_064,Maharashtra,2024-01-21,3785.39,2470.12,34.75,8,40.1,0.73,False,4.67,19.4
FEEDER_064,Maharashtra,2024-01-22,815.05,681.11,16.43,22,30.3,0.49,True,1.62,6.2
FEEDER_064,Tamil Nadu,2024-01-23,4219.89,3169.41,24.89,2,18.5,0.92,False,5.83,4.3
FEEDER_064,Uttar Pradesh,2024-01-24,1459.61,949.16,34.97,2,27.6,0.56,True,3.76,9.7
FEEDER_064,Rajasthan,2024-01-25,777.72,562.28,27.7,22,15.8,0.94,False,8.32,18.0
FEEDER_064,Maharashtra,2024-01-26,1907.52,1281.14,32.84,28,30.8,0.5,False,2.62,16.8
FEEDER_064,Maharashtra,2024-01-27,4478.5,3217.43,28.16,30,25.4,0.56,True,7.16,5.5
FEEDER_064,West Bengal,2024-01-28,4909.37,4388.63,10.61,13,29.7,0.95,True,4.83,8.1
FEEDER_064,Rajasthan,2024-01-29,3319.45,2336.39,29.62,4,23.8,0.77,False,7.66,11.2
FEEDER_064,Rajasthan,2024-01-30,1684.44,1517.15,9.93,2,16.8,0.83,True,1.41,12.8
FEEDER_065,Tamil Nadu,2024-01-01,4851.12,4034.77,16.83,19,24.2,0.5,False,3.74,4.4
FEEDER_065,Uttar Pradesh,2024-01-02,971.19,710.62,26.83,10,42.4,0.94,False,1.06,8.5
FEEDER_065,Maharashtra,2024-01-03,1967.48,1569.79,20.21,16,44.2,0.45,True,7.38,16.4
FEEDER_065,Gujarat,2024-01-04,4210.24,3124.46,25.79,7,31.4,0.69,True,0.54,12.9
FEEDER_065,Maharashtra,2024-01-05,4657.87,3103.66,33.37,19,34.5,0.8,True,8.04,12.3
FEEDER_065,Tamil Nadu,2024-01-06,2198.49,1947.25,11.43,30,19.2,0.42,False,7.75,5.5
FEEDER_065,Uttar Pradesh,2024-01-07,3626.63,2830.75,21.95,26,36.0,0.85,True,1.8,3.3
FEEDER_065,Gujarat,2024-01-08,2325.6,1562.39,32.82,28,38.9,0.52,False,6.44,14.0
FEEDER_065,Uttar Pradesh,2024-01-09,1170.8,906.27,22.59,5,40.8,0.77,True,9.54,3.7
FEEDER_065,West Bengal,2024-01-10,2589.87,1744.85,32.63,16,17.7,0.53,True,1.47,1.4
FEEDER_065,Madhya Pradesh,2024-01-11,1453.18,1327.28,8.66,10,37.3,0.6,True,2.21,16.6
FEEDER_065,Rajasthan,2024-01-12,745.78,626.01,16.06,27,32.9,0.64,False,0.67,6.8
FEEDER_065,Gujarat,2024-01-13,4449.06,3821.65,14.1,27,16.7,0.55,False,7.26,7.8
FEEDER_065,Maharashtra,2024-01-14,3011.25,1980.21,34.24,14,20.2,0.65,False,3.42,8.1
FEEDER_065,West Bengal,2024-01-15,4235.03,2871.02,32.21,26,37.8,0.62,True,8.3,9.6
FEEDER_065,Uttar Pradesh,2024-01-16,1697.6,1157.58,31.81,8,39.8,0.63,True,6.51,15.4
FEEDER_065,Gujarat,2024-01-17,3154.02,2874.38,8.87,7,28.3,0.59,False,0.97,2.8
FEEDER_065,Rajasthan,2024-01-18,577.88,478.3,17.23,18,45.0,0.88,True,7.18,13.0
FEEDER_065,Madhya Pradesh,2024-01-19,2142.73,1670.03,22.06,28,17.3,0.62,False,9.24,0.7
FEEDER_065,Rajasthan,2024-01-20,3209.6,2615.24,18.52,6,32.0,0.88,False,3.71,6.4
FEEDER_065,Uttar Pradesh,2024-01-21,3119.65,2805.87,10.06,18,33.4,0.54,True,2.32,2.6
FEEDER_065,Uttar Pradesh,2024-01-22,648.77,552.28,14.87,14,38.8,0.65,True,5.07,5.8
FEEDER_065,Gujarat,2024-01-23,4768.52,3290.6,30.99,2,40.7,0.41,False,9.69,5.7
FEEDER_065,Madhya Pradesh,2024-01-24,3649.35,3032.98,16.89,14,34.1,0.91,True,2.8,13.5
FEEDER_065,Tamil Nadu,2024-01-25,864.83,719.03,16.86,29,25.0,0.57,False,9.75,6.7
FEEDER_065,Rajasthan,2024-01-26,3486.5,2730.75,21.68,15,27.2,0.58,True,3.76,2.4
FEEDER_065,Gujarat,2024-01-27,1606.83,1090.79,32.12,12,44.0,0.76,False,3.07,1.7
FEEDER_065,Bihar,2024-01-28,1915.12,1783.61,6.87,18,39.6,0.48,True,5.49,9.1
FEEDER_065,Madhya Pradesh,2024-01-29,4888.53,3829.53,21.66,24,22.4,0.51,True,4.11,19.9
FEEDER_065,Maharashtra,2024-01-30,4933.04,4270.85,13.42,29,35.4,0.53,True,9.82,1.8
FEEDER_066,Rajasthan,2024-01-01,4353.66,3242.2,25.53,1,43.5,0.83,True,1.98,9.6
FEEDER_066,Gujarat,2024-01-02,3975.79,2967.74,25.35,22,34.7,0.41,True,8.88,18.7
FEEDER_066,West Bengal,2024-01-03,763.83,710.81,6.94,14,22.2,0.45,True,2.85,4.5
FEEDER_066,West Bengal,2024-01-04,3347.33,2658.16,20.59,28,18.2,0.55,False,7.22,13.5
FEEDER_066,Uttar Pradesh,2024-01-05,4280.44,3522.97,17.7,27,26.1,0.75,False,0.98,8.1
FEEDER_066,Rajasthan,2024-01-06,2955.06,2760.55,6.58,29,30.9,0.76,False,2.35,10.7
FEEDER_066,Gujarat,2024-01-07,3173.12,2156.38,32.04,26,15.7,0.56,True,3.36,18.2
FEEDER_066,Madhya Pradesh,2024-01-08,2762.14,1990.44,27.94,9,24.2,0.9,False,2.61,0.5
FEEDER_066,Rajasthan,2024-01-09,2187.65,1966.83,10.09,28,29.1,0.85,False,4.63,8.8
FEEDER_066,Madhya Pradesh,2024-01-10,736.62,682.25,7.38,15,32.9,0.7,True,5.01,19.4
FEEDER_066,Gujarat,2024-01-11,658.86,464.33,29.53,17,32.3,0.88,True,6.06,6.0
FEEDER_066,Uttar Pradesh,2024-01-12,2173.2,1492.38,31.33,1,22.0,0.8,True,8.13,7.2
FEEDER_066,West Bengal,2024-01-13,1356.35,945.89,30.26,20,32.6,0.78,True,6.45,14.6
FEEDER_066,Bihar,2024-01-14,1246.93,907.35,27.23,24,30.0,0.79,True,4.61,2.6
FEEDER_066,Bihar,2024-01-15,4070.91,3380.23,16.97,4,23.8,0.54,True,7.18,17.9
FEEDER_066,Maharashtra,2024-01-16,3572.2,2491.46,30.25,23,38.1,0.82,True,8.44,9.1
FEEDER_066,Maharashtra,2024-01-17,1946.85,1609.28,17.34,28,33.5,0.89,False,4.49,19.6
FEEDER_066,Rajasthan,2024-01-18,2520.19,1893.51,24.87,10,35.2,0.49,False,8.93,5.4
FEEDER_066,Bihar,2024-01-19,1498.78,982.93,34.42,27,27.2,0.47,False,2.82,13.1
FEEDER_066,Maharashtra,2024-01-20,3202.83,2132.27,33.43,14,38.0,0.61,False,6.71,0.3
FEEDER_066,West Bengal,2024-01-21,4562.98,3307.36,27.52,22,18.1,0.88,False,7.53,15.6
FEEDER_066,Uttar Pradesh,2024-01-22,4784.06,3564.54,25.49,10,44.5,0.64,True,4.37,14.7
FEEDER_066,Maharashtra,2024-01-23,1558.32,1145.13,26.51,13,21.7,0.46,False,8.85,6.0
FEEDER_066,Rajasthan,2024-01-24,3665.25,2496.88,31.88,22,26.5,0.42,True,7.76,1.4
FEEDER_066,Uttar Pradesh,2024-01-25,3240.69,2234.25,31.06,27,28.3,0.92,True,7.71,10.1
FEEDER_066,Gujarat,2024-01-26,4017.03,3441.01,14.34,5,35.3,0.57,True,1.8,13.1
FEEDER_066,Bihar,2024-01-27,2035.06,1358.15,33.26,13,41.4,0.58,False,7.31,15.9
FEEDER_066,Gujarat,2024-01-28,1401.3,1160.48,17.19,25,43.3,0.79,True,1.29,0.8
FEEDER_066,Madhya Pradesh,2024-01-29,3784.13,2624.26,30.65,18,18.7,0.79,False,6.18,19.3
FEEDER_066,Tamil Nadu,2024-01-30,1269.67,932.85,26.53,26,41.1,0.85,False,4.05,16.8
FEEDER_067,Tamil Nadu,2024-01-01,2294.79,1560.49,32.0,6,31.1,0.54,False,1.06,13.9
FEEDER_067,Tamil Nadu,2024-01-02,920.27,832.51,9.54,19,21.9,0.57,True,4.3,19.8
FEEDER_067,Madhya Pradesh,2024-01-03,4024.32,3350.86,16.73,12,24.9,0.89,False,6.91,12.8
FEEDER_067,Tamil Nadu,2024-01-04,712.56,505.57,29.05,4,36.5,0.41,False,1.43,9.9
FEEDER_067,Tamil Nadu,2024-01-05,2899.77,2280.95,21.34,17,16.6,0.73,False,0.72,15.4
FEEDER_067,Bihar,2024-01-06,1183.36,1107.26,6.43,13,17.5,0.6,False,0.84,2.0
FEEDER_067,Tamil Nadu,2024-01-07,2922.47,2038.2,30.26,13,23.4,0.43,True,7.01,3.2
FEEDER_067,Gujarat,2024-01-08,709.55,629.83,11.24,10,34.4,0.45,False,4.37,12.4
FEEDER_067,Bihar,2024-01-09,2320.11,2036.61,12.22,1,22.6,0.81,False,6.04,7.8
FEEDER_067,Maharashtra,2024-01-10,2206.32,2062.33,6.53,9,37.7,0.44,False,3.99,18.0
FEEDER_067,Rajasthan,2024-01-11,1283.8,1130.25,11.96,5,18.6,0.74,True,3.35,16.8
FEEDER_067,Tamil Nadu,2024-01-12,575.33,490.79,14.69,13,18.4,0.95,False,9.43,19.3
FEEDER_067,West Bengal,2024-01-13,999.01,786.76,21.25,9,22.7,0.79,True,3.94,5.8
FEEDER_067,Uttar Pradesh,2024-01-14,2201.68,1432.75,34.92,13,32.8,0.51,True,3.21,18.7
FEEDER_067,Rajasthan,2024-01-15,4335.2,2854.86,34.15,20,20.9,0.52,False,1.49,5.2
FEEDER_067,Rajasthan,2024-01-16,4364.66,3356.34,23.1,4,22.2,0.89,False,6.31,17.1
FEEDER_067,Rajasthan,2024-01-17,3220.63,2181.26,32.27,30,27.1,0.62,True,1.57,10.7
FEEDER_067,West Bengal,2024-01-18,3365.36,2689.79,20.07,19,18.8,0.43,False,1.88,3.0
FEEDER_067,Rajasthan,2024-01-19,3096.63,2809.55,9.27,15,43.3,0.68,True,0.97,0.2
FEEDER_067,West Bengal,2024-01-20,1172.11,965.38,17.64,17,26.5,0.53,True,4.24,16.2
FEEDER_067,Madhya Pradesh,2024-01-21,4341.77,4005.71,7.74,23,20.2,0.78,True,7.52,11.1
FEEDER_067,Madhya Pradesh,2024-01-22,1082.96,910.64,15.91,1,31.3,0.62,False,9.97,5.8
FEEDER_067,West Bengal,2024-01-23,2186.18,1686.16,22.87,3,36.3,0.56,True,9.14,3.4
FEEDER_067,Madhya Pradesh,2024-01-24,3548.53,3088.75,12.96,11,41.6,0.69,False,0.79,10.5
FEEDER_067,Rajasthan,2024-01-25,4474.74,3310.22,26.02,6,33.7,0.55,True,2.66,17.5
FEEDER_067,Uttar Pradesh,2024-01-26,1611.43,1435.68,10.91,30,41.6,0.9,False,6.8,17.1
FEEDER_067,West Bengal,2024-01-27,4103.13,3822.94,6.83,30,38.4,0.6,True,4.05,11.7
FEEDER_067,Maharashtra,2024-01-28,3049.93,2644.62,13.29,12,40.1,0.83,True,9.0,13.5
FEEDER_067,Maharashtra,2024-01-29,2466.26,2268.17,8.03,3,32.9,0.85,True,9.7,4.7
FEEDER_067,Maharashtra,2024-01-30,3601.09,3050.52,15.29,14,21.3,0.81,False,7.83,17.3
FEEDER_068,West Bengal,2024-01-01,4408.54,2949.25,33.1,2,25.5,0.91,False,2.94,4.9
FEEDER_068,Uttar Pradesh,2024-01-02,4683.39,4414.87,5.73,16,17.2,0.49,False,7.52,15.9
FEEDER_068,Uttar Pradesh,2024-01-03,4664.28,4244.85,8.99,1,23.0,0.91,False,7.17,9.0
FEEDER_068,Tamil Nadu,2024-01-04,838.94,549.93,34.45,12,38.9,0.54,False,5.05,13.1
FEEDER_068,Gujarat,2024-01-05,1564.93,1398.17,10.66,3,23.0,0.61,False,4.93,19.8
FEEDER_068,Tamil Nadu,2024-01-06,3304.94,2708.32,18.05,2,25.5,0.45,True,4.33,18.7
FEEDER_068,Madhya Pradesh,2024-01-07,2742.28,1987.55,27.52,18,31.5,0.87,False,2.43,7.0
FEEDER_068,Uttar Pradesh,2024-01-08,718.22,504.59,29.74,10,24.9,0.81,False,6.37,14.9
FEEDER_068,Bihar,2024-01-09,1259.88,990.13,21.41,13,33.7,0.67,False,4.83,14.4
FEEDER_068,Uttar Pradesh,2024-01-10,1309.19,1046.18,20.09,9,23.6,0.53,False,6.71,12.0
FEEDER_068,Tamil Nadu,2024-01-11,3889.3,3621.61,6.88,11,17.5,0.81,True,2.74,15.4
FEEDER_068,Madhya Pradesh,2024-01-12,3866.37,3451.62,10.73,23,40.6,0.43,True,1.58,6.5
FEEDER_068,Tamil Nadu,2024-01-13,3134.68,2841.14,9.36,27,17.9,0.72,False,4.04,9.3
FEEDER_068,Madhya Pradesh,2024-01-14,4397.3,2897.4,34.11,2,41.5,0.91,True,9.61,14.2
FEEDER_068,Uttar Pradesh,2024-01-15,4201.28,3470.47,17.39,2,35.9,0.75,True,3.0,17.9
FEEDER_068,West Bengal,2024-01-16,4133.35,3291.09,20.38,20,25.2,0.64,True,1.47,12.7
FEEDER_068,Gujarat,2024-01-17,3341.04,2480.03,25.77,8,38.4,0.78,True,0.96,4.9
FEEDER_068,Uttar Pradesh,2024-01-18,1166.54,1096.56,6.0,25,35.0,0.76,True,0.55,14.9
FEEDER_068,Tamil Nadu,2024-01-19,1735.95,1167.5,32.75,26,15.2,0.69,False,9.55,6.5
FEEDER_068,Tamil Nadu,2024-01-20,3401.63,2847.95,16.28,16,23.1,0.55,False,7.4,11.0
FEEDER_068,Tamil Nadu,2024-01-21,1934.28,1496.34,22.64,24,37.1,0.9,True,6.69,5.6
FEEDER_068,Uttar Pradesh,2024-01-22,1544.34,1230.88,20.3,22,16.4,0.94,True,8.1,0.4
FEEDER_068,West Bengal,2024-01-23,3827.87,3575.39,6.6,16,15.6,0.83,True,5.19,8.3
FEEDER_068,Uttar Pradesh,2024-01-24,2005.14,1428.17,28.77,18,39.8,0.87,True,1.05,3.1
FEEDER_068,Bihar,2024-01-25,3757.56,2944.27,21.64,7,20.3,0.94,True,7.81,14.8
FEEDER_068,Bihar,2024-01-26,725.65,611.79,15.69,14,22.3,0.49,False,7.03,14.0
FEEDER_068,Madhya Pradesh,2024-01-27,1530.65,1251.02,18.27,25,27.0,0.93,False,0.86,2.7
FEEDER_068,Tamil Nadu,2024-01-28,2115.72,1664.58,21.32,2,17.3,0.85,True,1.58,5.8
FEEDER_068,Gujarat,2024-01-29,663.22,515.3,22.3,11,15.5,0.51,True,2.32,0.6
FEEDER_068,West Bengal,2024-01-30,4480.85,4209.59,6.05,16,44.7,0.46,True,7.41,7.2
FEEDER_069,Tamil Nadu,2024-01-01,3983.45,3542.09,11.08,12,37.5,0.69,False,6.62,0.3
FEEDER_069,Rajasthan,2024-01-02,3775.52,3105.76,17.74,9,38.6,0.8,True,7.31,16.5
FEEDER_069,Maharashtra,2024-01-03,1048.46,818.25,21.96,11,36.2,0.6,False,8.93,6.8
FEEDER_069,Gujarat,2024-01-04,2244.67,1554.36,30.75,27,18.8,0.68,False,8.54,10.5
FEEDER_069,Uttar Pradesh,2024-01-05,4816.98,4101.04,14.86,4,37.1,0.49,True,6.34,15.5
FEEDER_069,West Bengal,2024-01-06,3050.58,2125.12,30.34,16,20.6,0.81,True,1.29,2.9
FEEDER_069,Tamil Nadu,2024-01-07,2024.77,1370.63,32.31,14,40.8,0.92,False,8.48,17.0
FEEDER_069,Rajasthan,2024-01-08,1524.0,1082.06,29.0,24,30.1,0.69,True,3.84,17.8
FEEDER_069,Madhya Pradesh,2024-01-09,1205.14,915.09,24.07,19,37.6,0.71,True,6.32,0.8
FEEDER_069,West Bengal,2024-01-10,1855.0,1255.26,32.33,15,33.3,0.66,True,6.59,1.6
FEEDER_069,Maharashtra,2024-01-11,4174.05,3411.86,18.26,20,39.4,0.93,False,8.07,16.5
FEEDER_069,Gujarat,2024-01-12,1048.86,892.23,14.93,8,33.0,0.71,True,4.77,17.9
FEEDER_069,Uttar Pradesh,2024-01-13,3771.81,3533.79,6.31,14,20.3,0.67,True,2.47,17.5
FEEDER_069,Maharashtra,2024-01-14,1553.2,1072.56,30.95,5,19.8,0.48,False,2.3,12.5
FEEDER_069,Uttar Pradesh,2024-01-15,4237.8,3438.88,18.85,22,37.1,0.52,True,1.02,18.2
FEEDER_069,Uttar Pradesh,2024-01-16,3721.71,2483.23,33.28,13,33.5,0.7,True,0.96,16.4
FEEDER_069,Gujarat,2024-01-17,1930.52,1608.58,16.68,20,36.8,0.51,False,8.39,12.1
FEEDER_069,Uttar Pradesh,2024-01-18,1328.06,882.09,33.58,2,18.4,0.61,True,9.38,7.4
FEEDER_069,Uttar Pradesh,2024-01-19,4693.97,3808.07,18.87,1,21.7,0.92,True,9.49,15.8
